19880	4440	4967	6064	8105
21391	20343	12900	17984	7091
20785	1708	1620	11194	3630
7689	23336	5939	7825	17736
4954	24399	13921	10234	13996
8691	1716	7434	10674	19902
3852	24578	24128	4454	6072
12554	4903	22948	24865	24267
4575	8902	21812	4616	11562
18693	9718	8641	3986	14045
5957	20481	19388	12841	9062
12501	1316	13100	15669	9582
6026	21211	16414	8902	4536
4779	443	21997	967	14215
15465	16131	6319	19041	8538
11416	7515	6548	15440	7455
5914	14692	13474	3564	20763
4342	16368	17728	15728	17679
20303	21237	21824	3803	22764
20220	5833	4989	1009	13031
22992	3780	24497	17464	2491
21081	7558	6878	13073	8511
20967	8702	24502	20775	9657
15960	3815	7290	4225	17362
9042	17670	15102	19777	6759
14216	11940	18113	728	10912
18980	9355	21195	23867	17954
11907	16964	14274	6511	6194
12891	15538	23830	1707	14335
15897	3204	9578	11194	7125
6042	19120	7433	13945	24705
17170	10760	16619	16018	961
11064	14493	22738	11503	22116
11987	18677	13621	9203	492
12935	23055	9317	20564	12964
16911	2445	20070	1609	22251
15659	5490	10358	2865	12753
10987	6717	11052	5932	21112
2743	14606	16615	5230	4476
12659	7689	12213	19668	20236
12012	6029	14258	13147	23280
8179	2056	24510	8604	21236
2897	16311	21915	21935	22109
6560	14078	3194	1183	18657
5344	4618	18958	329	2477
7423	4659	19698	9449	1637
19863	9507	22038	6895	24977
17728	16120	10752	9462	4126
23841	1380	4577	24372	21523
17375	12414	13606	18729	16795
22566	14375	6597	538	23997
14195	4451	18213	390	21911
8686	23497	19192	8522	23591
13539	11047	664	3514	15208
2119	362	21611	18773	9653
10928	621	13243	16119	16833
14868	2739	12116	16123	4408
13983	23547	24988	16822	13501
2032	19520	11572	7344	16625
20094	11144	19219	18026	9159
15069	22278	2255	22889	21524
13399	5834	7061	9046	16942
3823	19145	2316	2976	12365
3342	128	1619	18233	9926
7037	21462	18536	19790	12462
23779	13504	19813	841	17295
10634	13199	12162	15986	14512
1338	2893	20408	4140	19871
3420	24801	16787	154	17639
8726	20546	23510	18418	4865
9679	15205	1960	22675	9917
1438	13020	9608	21507	24325
13234	20540	20979	15472	15566
2011	15555	6465	18525	22366
8281	6985	23274	24426	7982
171	22906	19460	12684	1110
10954	5945	16956	5767	5417
2647	4436	21281	22346	8131
15609	2528	6421	24541	17825
7092	3976	10965	14359	6929
15716	18464	469	24053	13786
6319	17758	10894	2831	23286
12294	16605	9934	11493	22048
7300	4842	12687	12756	568
5936	11716	5030	18654	347
20372	10750	11287	13479	11208
11035	3280	6699	10010	13797
17398	13397	1789	22954	13251
21690	12852	24291	8471	23452
9438	13493	18356	5105	2014
3295	196	9702	826	2583
15525	13060	15819	1386	4954
23315	3368	14170	8250	16994
10069	15354	20918	3745	19556
13818	22897	21004	10797	15762
2080	6635	20836	22048	8989
11167	21898	16174	1997	10842
13297	20988	11129	8227	13764
23121	21128	20900	19556	9274
6754	12965	15294	11625	16782
17929	17872	21399	12600	6335
2485	7130	9315	11350	24940
8547	14591	21125	20640	12614
6317	8856	15435	15733	8925
23952	5352	5242	1831	10086
187	6229	1958	4266	24502
2239	7870	23257	11162	10613
7986	19526	4475	5258	13017
20736	2004	15244	20792	18058
86	18772	7384	2691	3209
2101	8702	4842	667	18655
11505	12728	23831	19799	8786
2459	10511	14748	18290	11067
126	11103	9727	9638	17251
3758	21018	1815	5998	2901
6501	14039	4645	21962	22101
16720	284	8813	16090	7056
15087	20647	13630	20652	18041
22043	24713	20944	14581	4663
17638	10749	3966	15986	20945
5259	1188	23134	19565	21818
18019	4552	21186	16860	7880
7959	1244	17636	15143	19604
3462	7679	176	793	8885
22210	22241	11910	21042	6656
7568	19688	13066	4597	16027
894	20688	5321	5591	14877
14369	17347	17306	60	7144
14371	19272	16214	2659	3642
5775	14210	17810	21664	17873
11007	796	15877	24492	8368
482	18405	294	10836	4884
12711	19434	17467	4944	10511
15707	13253	3083	13151	9996
8354	10133	13965	14496	22559
23164	20548	5937	17808	7319
10776	2524	23220	13278	16108
15316	11133	10600	12315	10786
18626	8995	8156	22000	16168
7321	17973	5215	21521	24432
9250	5786	21840	3019	8031
3182	22018	8575	10169	5156
12457	8715	759	15409	18507
7571	1618	18435	24323	18484
23377	6816	4643	896	8854
17242	15172	11016	22654	732
21397	12031	23590	18213	5832
17632	22024	20782	7352	17874
13257	18821	11254	9600	8266
1731	16530	2536	7864	13459
9789	2359	7240	15726	18799
15859	20651	9381	10390	21724
18458	13861	23158	24661	1305
6	1240	9161	19323	13620
15695	14002	13836	13778	13372
7915	19734	2666	1442	19526
5130	1494	24213	1407	11200
2772	24083	20727	18170	17608
8558	23703	22926	5047	18199
20922	24333	15787	10670	19365
7899	5519	16755	6944	20733
16564	7029	22890	11343	5463
450	16088	9757	8390	9067
13136	9929	24035	16055	18047
21279	19292	13712	90	13883
5157	19626	4312	3348	14798
23666	24710	3534	9653	20222
17533	6	12749	12517	5841
23350	5042	24032	8731	800
22842	9339	8497	9190	14899
19566	9029	19889	23169	18134
423	15347	19140	5888	17701
24802	20008	19567	835	20763
6557	8864	20749	19806	21977
1531	6744	24346	20219	5235
14290	13417	21481	1001	13509
7910	7828	15307	17943	4591
11264	3270	7518	18024	3465
18549	4923	12707	3992	2030
13857	3268	2898	17891	16839
22588	15542	4304	709	23618
23115	3878	3640	2908	24678
18601	12723	24062	7110	12662
4865	15469	12277	2676	2905
12190	21934	8217	21996	4389
16578	22046	23868	6075	17734
11558	839	20036	21087	18890
5596	16303	16424	7268	11985
24840	12971	22853	4388	8263
10315	22517	18337	21637	531
6834	23801	13578	22313	3341
22962	3289	7250	5874	12239
13464	2320	3329	9790	22480
23492	2844	1314	14689	6042
10793	12537	10609	22855	17737
15515	6678	4794	12833	3703
6799	21200	13461	7320	7706
22547	3537	1800	20163	10820
9903	16771	15849	3195	4964
6626	13453	15911	5464	19913
213	13777	18433	23257	23237
13407	23943	23052	19479	6474
14636	15633	9798	24321	14862
15734	4908	1231	12404	11059
19269	14570	9487	5490	6880
12288	15175	19918	938	21668
17793	3389	3063	24827	19013
13498	14133	11806	129	20636
12577	24237	18597	4021	2391
16590	6396	24920	3924	20615
12375	6093	17963	2150	18436
22873	9467	17836	7733	19903
22594	2809	12489	1492	12916
11547	15855	1846	42	12576
14073	13842	23453	23442	6453
16802	4515	2416	22811	22804
21443	1219	1069	7904	2399
2027	10909	8703	4330	14190
24933	19072	10585	15523	6792
19489	10483	10151	7335	17905
14783	12478	4481	18503	8461
23937	15112	3695	9627	8014
4527	23633	23494	20433	2633
9810	4659	16827	15118	4173
20566	2663	22369	4020	4859
21255	5269	21279	4937	22195
19827	11411	10435	20142	18891
3145	23570	19530	17352	11610
4446	9569	2315	23832	20818
20118	21989	24886	14977	8984
21653	11699	11019	12507	8048
15581	14449	15604	1977	15948
22988	10299	20856	9804	547
16178	21838	16348	19867	12627
7374	8124	17375	16647	17903
2086	17615	9359	2945	21567
1714	13806	4179	1295	10720
6795	21352	1950	927	5553
17484	14462	19838	12474	11648
486	7184	16927	5430	16686
12652	17739	12168	7747	8131
24185	6364	18724	3994	22689
16032	4570	10922	9728	7459
7612	9387	11931	622	10197
1625	22778	128	16943	7342
280	19148	19333	15800	21666
12217	15098	15464	23266	6572
6009	23585	9926	17678	2737
13891	2450	18716	16425	8378
21335	21804	10979	22966	601
11964	1365	9782	7004	24936
16905	4517	13379	872	12436
13709	14805	6677	24571	16878
985	23457	15902	15667	3677
6061	30	601	7767	19339
5438	20715	19706	13800	3045
8640	11687	22440	14424	5137
9145	2441	21231	15811	21432
2492	17213	4207	16321	8325
17992	6316	1994	14342	17533
24656	22239	24086	21674	5482
4336	21796	10097	23924	22354
11963	18813	15142	3076	24315
24489	12574	5703	7495	17118
19158	16569	13841	8178	18703
12625	19327	12664	7030	8001
15526	5999	23138	611	1288
7341	6361	15263	22431	24015
14696	23604	226	9625	12105
13584	3190	5351	16719	18911
8379	24577	4556	23279	17572
11906	1550	15696	3279	15598
15667	8715	15162	5815	11545
4593	13077	12085	10439	9578
3588	9909	12816	4047	13411
6487	12788	9892	21857	12879
14012	10703	20207	13109	20389
2655	22691	16466	19832	17568
23642	8562	9782	4113	15557
10840	4441	19379	13198	10463
5998	20355	3709	11398	1511
17301	20888	24513	13281	19954
12748	21192	22257	16056	18095
22079	2932	4015	24922	5035
8559	3941	5013	19320	14403
21550	4831	15901	2259	7795
20273	13506	17196	21256	1692
23158	5564	17554	13995	18241
21009	22056	23430	2541	10855
19889	13484	392	11303	18679
23650	5852	21740	13288	13730
19127	20365	3063	7110	15132
10320	5511	21848	9070	10063
22985	2291	24603	18248	20450
21161	12849	2108	1870	12983
20925	9079	9763	6441	13254
452	9859	5983	3207	4513
12020	2903	17399	527	14177
24755	17294	23751	17548	7261
18677	1517	15393	6168	24054
976	6506	3181	20285	20607
20759	23519	6686	24386	22487
19195	13547	4261	20511	239
6565	5331	15621	13698	21103
18372	8516	4811	6988	20558
16530	20258	13292	18160	16573
15161	18873	23022	18145	3795
15745	18051	15936	17735	3749
22289	11904	5345	2462	13365
17154	12851	22348	2406	7025
20794	9172	4637	16205	11162
12431	24232	19442	11089	22958
17037	3116	20064	8439	21046
24331	5556	12018	12876	710
8897	19924	2930	5717	15353
734	13318	4930	1685	3561
24310	6750	15701	18745	8541
23323	20679	18847	6446	7471
19292	23386	24417	5317	3273
1415	14604	15348	21701	7286
14949	630	5331	18087	6748
10924	4303	18377	8356	3242
12070	11589	19622	1511	24053
17293	11530	20846	8053	12167
20277	17561	14736	6962	4922
16370	14396	22209	23253	12378
7054	21953	2478	12331	4473
13736	17504	23546	23862	967
11551	17530	9090	13408	23669
16569	17207	10172	3056	886
3081	2719	13217	19354	10769
2117	12437	23744	15766	17821
24727	6443	19418	3584	20411
19654	10294	21561	38	21632
22752	11849	24352	23737	17696
12695	842	19984	9021	14050
8972	23610	12259	11546	8645
16377	7134	1475	11990	14880
980	12923	13226	2821	15253
23916	9147	4194	37	24120
18046	2458	16094	9300	16372
11680	20473	9362	146	22904
12443	5126	21534	13851	17791
22689	23833	9252	21883	9987
15886	9352	5707	15292	11234
22779	5266	11902	2138	9109
20695	1819	17631	2888	20179
20412	14471	4564	11606	2697
24016	12960	10275	18768	18325
13680	6657	24282	9186	2118
12773	21976	6720	22404	15428
17109	5506	16803	1043	8957
24116	3391	11064	10422	22679
811	10642	13218	12894	9188
20802	12043	12270	24055	12155
13484	6122	19587	22567	9794
10935	10033	1276	11759	11879
2123	11073	22878	5437	11968
17723	23584	12190	17848	23090
11588	19861	11957	265	4257
17050	14905	14826	6141	4280
9226	15832	7067	23430	5424
13476	6486	16810	17789	7290
8484	13301	1277	5742	8004
6558	8790	2757	4386	24149
23899	19650	12679	13688	3953
7454	20124	6065	14527	16675
16467	11209	13959	17561	23195
5495	4990	8410	596	24823
9919	3609	3645	20780	7791
5901	23361	18304	20138	16718
4932	17158	5915	18430	795
8242	9637	2894	2673	22384
20342	23175	9135	2599	2832
12719	16490	12297	18707	2538
12972	8610	24345	19125	23180
12814	14252	350	5936	20161
13266	11511	24190	19432	8803
21587	1722	11921	22532	10352
20532	19671	22026	14983	14035
23075	22074	11073	13327	7752
42	15254	4518	19828	14029
15129	12672	20853	22758	15048
16913	4663	8068	22794	24327
21192	23454	4190	11983	1940
13480	11069	16892	5934	18165
1698	2449	1585	11532	15095
14878	14538	12002	13741	18878
1854	20323	630	21118	8091
14503	12549	20699	3183	9463
7530	544	16341	22188	23744
228	14339	11955	10233	3695
24300	4874	8254	17581	19716
17282	11720	2990	22844	22594
11387	7847	15864	19140	17253
22248	19991	7139	2156	10775
24741	10308	7366	9931	15524
9243	24610	5296	5118	24504
24143	18310	10759	9439	22082
8510	22540	861	4902	17267
22626	3480	15511	8220	9238
20668	2690	5519	19778	24146
1482	9471	7170	2712	19143
11439	9683	23619	14896	12342
21848	1390	650	10472	13114
22494	10233	22361	24993	24361
4400	1438	7124	15826	8533
23783	15372	22606	8142	18830
7571	16275	13340	20180	9364
3597	11929	8036	20353	3007
6732	5573	20000	21051	14829
1603	4114	7441	11264	22414
6164	9989	10871	2806	8484
18431	18379	10558	4269	7202
9542	22694	13943	21820	11077
13968	21855	21094	15128	23727
9100	6084	5936	18824	15931
23379	2362	19571	22435	5678
23422	2665	18382	22483	24589
14269	18340	19193	3004	6631
11197	2157	12810	300	20431
6589	4861	3360	8725	519
7518	24146	108	19018	2118
6696	22122	8735	8223	8818
12353	5583	1496	6131	16841
15065	17343	8439	16637	12643
23376	1275	9080	19967	2673
1427	19860	7205	20690	2391
4438	18213	6963	22953	10763
23075	4559	7061	22088	5094
13147	19076	19284	19708	1075
3267	24870	7939	3431	7808
10760	15019	14618	204	5771
22234	23057	12035	497	21757
4257	23684	5033	11789	3543
2376	2431	6182	14910	8742
5177	13310	12960	4778	3289
10189	6530	5585	8942	9123
20299	11032	13446	24641	7727
19644	10835	16454	1977	10601
15614	12563	13823	7839	7015
24557	21869	22656	22598	7636
9883	20869	10318	21541	15386
11892	5963	19296	10625	17754
19709	9624	14478	11984	5368
6568	3131	19318	17807	18305
19173	16644	12623	5666	15129
24000	15895	7246	19215	12127
17563	4799	18047	19643	15703
7103	18016	6854	21972	8526
5566	22767	24700	16618	10249
14426	22020	11546	12868	6493
15816	11066	1517	17162	21762
5716	20589	18435	8588	13572
20405	1957	4993	3511	13991
19773	10735	22955	10334	24957
5559	18540	15070	12380	806
16203	10096	21102	10736	18647
18410	13185	19887	146	20276
1889	24864	10425	19307	20560
13862	21974	2541	6594	14142
6436	6516	20874	15834	21149
1522	8351	14268	10080	20444
15973	9177	19716	4437	10871
23116	20905	7332	14472	6230
19338	21885	10299	22458	15227
17998	2880	15280	303	12408
5660	8143	18769	1078	15864
12282	10693	20235	18377	3811
1787	21997	15704	2352	1454
12680	20267	3917	1386	4505
24054	21091	18076	8730	10213
22102	15369	38	23108	2713
15671	15658	17076	11050	7424
572	8606	18463	16390	846
6054	20486	19637	8608	6612
20538	18299	1820	16124	16244
5873	17231	11450	6505	16526
13715	11452	6638	10513	17936
15665	19896	8792	14861	9538
8577	10586	6599	12054	23508
6319	8904	21787	9900	23071
3961	7745	15557	7833	6902
7639	18534	17286	1015	8364
22154	21538	2262	14774	18960
8338	16854	20979	24175	22493
6810	9305	12918	10125	24397
19834	4069	5036	23379	1595
11177	17677	4887	8024	17287
20204	13070	16908	13445	10004
11711	16293	23992	23440	19415
21550	23273	2580	3233	14208
14153	5416	12929	3293	18122
11097	1581	3637	6117	5236
23877	8003	18384	10053	4564
2857	8915	21203	306	250
16014	20401	10010	10267	12236
12144	2942	6954	21062	6519
22753	2731	1179	9614	23144
10027	12439	4116	278	5888
8958	2591	24215	11146	284
24934	770	23517	9378	24137
4211	5585	18539	9394	6010
10414	6979	9950	21539	1718
11279	12730	7417	15591	10014
15867	22065	6187	4780	19716
5525	5563	7280	12360	7061
12357	11345	17770	3016	17034
3144	12311	20503	13434	18726
19306	24453	13273	20850	11778
15968	14946	15319	10576	17039
12080	22205	18366	14344	3560
18619	2295	9851	9994	449
14578	12917	20324	12906	5698
1297	13580	16387	6590	8843
7842	4723	22334	23298	7243
6207	19329	15145	5275	13715
6687	11260	1134	11534	12090
16882	16402	22642	23121	13301
3671	20393	9693	2792	4410
18559	20415	22394	9865	12315
19103	13746	8883	16245	1189
1018	17	2039	16400	13688
14041	10767	7462	9569	21511
7730	11727	23810	3787	17348
6907	2117	9396	8047	20688
19232	12919	24915	8224	848
11326	5820	14102	6885	944
23304	13268	161	18075	14424
11648	6634	10017	15272	4871
5488	23173	6553	22156	18373
19013	19531	7742	15001	20562
12890	4942	12205	17119	17689
5755	20272	3873	7065	1508
105	18086	17527	5812	24249
15751	3254	14885	23331	22495
24393	8709	20295	16284	14250
16476	21202	23223	271	22208
21400	17217	20525	20157	1409
7032	7186	12338	9269	12891
14306	8615	21018	12955	23305
22703	23723	6691	718	6774
6589	12057	18568	111	10674
16344	6874	816	7611	8850
3263	24069	19189	10114	17945
1991	7741	14013	5876	12347
8941	14303	23889	3364	392
10813	14590	16588	15263	1035
24307	13256	15512	3227	7276
8079	13488	21109	18617	10649
15567	17389	21447	21256	4056
19893	13322	20777	17181	21304
5862	13658	5612	6952	10221
12440	3373	1044	8775	1797
22281	11466	2043	681	20491
3539	18021	16645	15864	24358
12901	23720	14223	8036	16459
17281	20316	21051	855	446
870	19018	10276	1137	18354
11872	19288	20744	8099	20817
2880	21278	15391	12999	2343
24650	21236	12788	24844	1161
21503	7079	17015	15786	19257
18144	24428	22307	9792	23037
241	4704	17240	9632	11023
20796	549	15719	20960	22351
8823	10934	16681	20802	12951
22802	5310	21157	20117	5972
11848	15402	9039	4961	5847
19753	2865	21509	3431	3124
4273	5112	16536	7261	1412
6673	17164	9682	5240	1660
23967	10891	10737	16504	23026
4870	17517	15042	20538	20753
24637	5826	15277	9841	13656
15872	6257	9007	11086	7194
479	16047	954	20490	13219
23981	9896	22804	23456	19281
13160	24049	19533	797	19658
12106	5338	18460	572	2269
14560	4088	17895	23348	3072
37	5949	24144	19458	2850
24927	12286	14225	2049	22791
22390	5904	17523	22516	3106
19659	24372	15322	4599	2826
5428	10197	13187	18599	1522
8476	10326	19051	6541	16722
2030	21700	11694	13745	14590
13535	4777	5582	16561	13913
15199	19239	14745	6542	4734
24758	2018	707	4428	15904
19668	16845	20526	4165	24454
24510	13000	1324	11352	2290
7490	18318	15652	2174	7873
1707	16082	3832	15267	19510
7770	8034	22685	9223	12662
24945	23003	1532	20123	374
1801	2163	469	18855	7958
13545	15886	1560	3516	18118
2589	22273	24950	3285	4304
13242	2414	4187	16828	4748
12799	18352	16878	1113	7509
11403	2339	18224	16399	11651
19133	6672	2549	14652	10757
14686	9536	6143	12481	3771
645	23629	14282	10694	22564
14643	10875	2279	1576	12838
1729	5014	19407	1375	15592
23941	6352	4708	1793	21546
14589	4496	13426	19050	17187
7147	17257	7676	8153	19075
969	7081	12938	1815	10441
13087	7392	16217	21978	23031
12439	24106	16037	6771	16878
23229	8635	22519	15902	5919
23408	15692	10242	20581	23421
19500	13473	7306	20487	12961
14011	5214	20008	11866	311
21339	16420	8440	21665	21560
20911	22394	22985	19471	596
19192	20562	4205	24324	2913
10860	15745	13822	12741	18645
16822	21083	13460	12566	14279
11544	20486	9568	4231	24480
3124	2288	324	6292	24457
1078	4822	2733	13210	10684
23920	17447	16252	19563	2689
11983	11009	3413	5870	2454
22639	23691	2691	14271	22945
23651	21105	16878	20500	13495
19681	19094	21229	9098	5395
404	20910	24455	18839	22671
1285	20899	37	24164	16221
2571	13867	17766	6883	17208
4099	18139	19267	24911	15387
1685	10120	9812	4747	5506
22346	14020	14731	5955	6259
9722	12052	22482	466	1529
4534	16723	20314	11773	5782
8783	20787	6785	17669	11120
17696	3897	17714	300	19161
20940	7366	6619	7579	10501
2453	12186	8563	16443	614
10053	3628	21195	5535	1630
590	5247	14679	15616	9528
21351	10645	23657	13747	15200
8254	1361	23809	10624	23221
4249	16639	19131	11086	7237
14223	8958	19729	1561	14912
12615	24006	851	23652	17467
808	17545	24008	15651	12897
1334	15431	6544	7246	361
9978	13860	12047	20963	24371
23488	15580	11966	17418	17574
